Country,Sector,Region,Sub-Region,ATC2,Corporation,Molecule List,Int-Product,NFC123,Int-Pack,Int-Strength,Int-Pack Size,Innovation Insights,Month,Standard Units,US$ MNF,KG
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Sep 2019,"386,400",$87,1.0278
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Aug 2019,"395,220",$89,1.0513
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Jul 2019,"396,060",$92,1.0535
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Jun 2019,"355,628",$82,0.946
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,May 2019,"449,316",$103,1.1952
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Apr 2019,"401,912",$95,1.0691
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Mar 2019,"383,824",$90,1.021
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Feb 2019,"350,896",$83,0.9334
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Jan 2019,"380,100",$90,1.0111
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Dec 2018,"408,436",$97,1.0864
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Nov 2018,"396,508",$96,1.0547
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Oct 2018,"409,500",$97,1.0893
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Sep 2018,"379,904",$91,1.0105
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Aug 2018,"391,132",$95,1.0404
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Jul 2018,"395,304",$97,1.0515
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Jun 2018,"379,960",$95,1.0107
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,May 2018,"392,868",$98,1.045
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Apr 2018,"372,848",$95,0.9918
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Mar 2018,"409,220",$105,1.0885
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Feb 2018,"342,216",$89,0.9103
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Jan 2018,"362,488",$95,0.9642
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Dec 2017,"401,212",$102,1.0672
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Nov 2017,"379,904",$96,1.0105
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Oct 2017,"371,420",$96,0.988
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Sep 2017,"363,216",$96,0.9662
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 2MG+500Y 28,2MG+500Y,28,INNOVATIVE BRANDED PRODUCTS,Aug 2017,"376,852",$99,1.0024
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jul 2020,"643,748",$150,6.8495
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jun 2020,"604,688",$139,6.4339
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,May 2020,"613,564",$133,6.5283
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Apr 2020,"570,220",$120,6.0671
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Mar 2020,"758,744",$157,8.073
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Feb 2020,"607,992",$135,6.469
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jan 2020,"618,044",$141,6.576
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Dec 2019,"666,456",$152,7.0911
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Nov 2019,"626,948",$142,6.6707
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Oct 2019,"654,136",$148,6.96
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Sep 2019,"619,808",$140,6.5948
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Aug 2019,"626,192",$141,6.6627
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jul 2019,"634,900",$147,6.7553
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jun 2019,"572,572",$132,6.0922
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,May 2019,"706,860",$163,7.521
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Apr 2019,"623,168",$148,6.6305
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Mar 2019,"593,488",$140,6.3147
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Feb 2019,"554,568",$131,5.9006
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jan 2019,"593,432",$141,6.3141
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Dec 2018,"614,180",$146,6.5349
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Nov 2018,"611,492",$147,6.5063
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Oct 2018,"613,396",$145,6.5265
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Sep 2018,"559,076",$134,5.9486
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Aug 2018,"601,468",$147,6.3996
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jul 2018,"592,732",$146,6.3067
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jun 2018,"560,000",$139,5.9584
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,May 2018,"585,928",$146,6.2343
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Apr 2018,"534,548",$137,5.6876
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Mar 2018,"588,364",$152,6.2602
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Feb 2018,"503,608",$132,5.3584
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Jan 2018,"543,228",$143,5.7799
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Dec 2017,"564,368",$144,6.0049
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Nov 2017,"533,596",$135,5.6775
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Oct 2017,"545,832",$141,5.8077
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Sep 2017,"517,524",$137,5.5065
AUSTRALIA,RETAIL,AAA,SOUTHEAST ASIA,N7 OTHER CNS DRUGS,INDIVIOR,BUPRENORPHINE!NALOXONE,SUBOXONE,ADY OTH SPEC FRMS,OTH SPC FORM 8MG+2MG 28,8MG+2MG,28,INNOVATIVE BRANDED PRODUCTS,Aug 2017,"546,896",$144,5.819
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Jul 2020,56,$31,0.0001
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,May 2020,84,$45,0.0002
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Apr 2020,140,$74,0.0004
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Mar 2020,56,$30,0.0001
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Feb 2020,84,$45,0.0002
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Jan 2020,84,$46,0.0002
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Dec 2019,84,$46,0.0002
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Nov 2019,196,$105,0.0005
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Oct 2019,168,$91,0.0004
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Sep 2019,112,$59,0.0003
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Jul 2019,252,$137,0.0007
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Jun 2019,56,$30,0.0001
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,May 2019,84,$46,0.0002
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 2MG+500Y 28,2MG+500Y,28,NON ORIGINAL BRANDED PRODUCTS,Mar 2019,56,$31,0.0001
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 4MG+1MG 28,4MG+1MG,28,NON ORIGINAL BRANDED PRODUCTS,May 2020,56,$49,0.0003
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 4MG+1MG 28,4MG+1MG,28,NON ORIGINAL BRANDED PRODUCTS,Mar 2020,56,$50,0.0003
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 4MG+1MG 28,4MG+1MG,28,NON ORIGINAL BRANDED PRODUCTS,Nov 2019,28,$25,0.0001
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 4MG+1MG 28,4MG+1MG,28,NON ORIGINAL BRANDED PRODUCTS,May 2019,56,$50,0.0003
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,NON ORIGINAL BRANDED PRODUCTS,Jun 2020,140,$214,0.0015
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,NON ORIGINAL BRANDED PRODUCTS,May 2020,28,$41,0.0003
AUSTRIA,HOSPITAL,EUROPE,EUROPE - OTHER,N7 OTHER CNS DRUGS,G.L. PHARMA,BUPRENORPHINE!NALOXONE,BUPENSAN DUO,AAF SUBLING TABS,SUBL TAB 8MG+2MG 28,8MG+2MG,28,NON ORIGINAL BRANDED PRODUCTS,Apr 2020,56,$83,0.0006
